Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Yr
Spencer Dinwiddie,PG,21,DET,34,455,10.2,0.394,0.385,0.201,0.9,10.9,5.7,34.9,2.2,1.0,15.2,21.1,-0.3,0.4,0.1,0.009,-2.6,-1.5,-4.2,-0.2,2015
Joey Dorsey,PF,31,HOU,69,854,11.1,0.507,0.007,0.572,13.3,22.7,18.0,4.4,2.3,2.3,18.4,11.3,0.4,1.5,1.9,0.108,-3.5,2.1,-1.4,0.1,2015
Toney Douglas,SG,28,NOP,12,177,11.2,0.45,0.353,0.255,1.3,12.8,7.1,20.0,3.3,1.7,15.0,17.2,0.0,0.2,0.2,0.046,-2.1,0.8,-1.3,0.0,2015
Chris Douglas-Roberts,SG,28,LAC,12,103,3.3,0.387,0.333,0.381,1.1,11.8,6.6,5.0,0.5,0.0,0.0,10.7,0.0,0.1,0.0,0.02,-4.4,-1.6,-6.1,-0.1,2015
Goran Dragic,SG-PG,28,TOT,78,2640,17.4,0.577,0.258,0.234,3.5,8.2,5.9,22.8,1.5,0.5,13.5,21.8,5.4,1.4,6.8,0.123,2.5,-1.4,1.1,2.1,2015
Goran Dragic,SG,28,PHO,52,1735,16.7,0.573,0.274,0.191,3.2,8.5,5.8,20.2,1.4,0.4,13.4,21.5,3.1,0.9,4.0,0.111,2.1,-1.3,0.8,1.2,2015
Goran Dragic,PG,28,MIA,26,905,18.8,0.586,0.226,0.322,4.1,7.7,5.9,27.8,1.6,0.6,13.8,22.2,2.3,0.5,2.8,0.146,3.4,-1.7,1.7,0.9,2015
Zoran Dragic,SG,25,TOT,16,75,8.2,0.435,0.467,0.167,7.8,4.6,6.2,11.2,1.4,0.0,13.4,22.9,-0.1,0.0,-0.1,-0.042,-2.5,-4.0,-6.5,-0.1,2015
Zoran Dragic,SG,25,PHO,6,13,9.1,0.322,0.625,0.375,16.7,8.5,12.6,11.9,0.0,0.0,0.0,31.5,0.0,0.0,0.0,-0.077,-0.4,-6.9,-7.3,0.0,2015
Zoran Dragic,SG,25,MIA,10,62,8.0,0.481,0.409,0.091,5.9,3.8,4.8,11.0,1.7,0.0,17.9,21.1,-0.1,0.0,0.0,-0.035,-2.9,-3.4,-6.3,-0.1,2015
Larry Drew,PG,24,PHI,12,219,4.5,0.388,0.448,0.052,0.5,7.3,3.7,33.9,1.4,0.0,29.6,16.8,-0.5,0.1,-0.4,-0.087,-7.3,-4.1,-11.4,-0.5,2015
Andre Drummond,C,21,DET,82,2502,21.4,0.504,0.002,0.38,18.3,30.1,24.0,3.9,1.5,4.8,9.7,22.0,3.4,4.3,7.7,0.147,-1.2,1.1,-0.2,1.2,2015
Jared Dudley,SG,29,MIL,72,1717,12.3,0.572,0.454,0.158,3.0,11.6,7.3,11.5,2.1,0.5,12.1,13.5,2.0,2.1,4.1,0.116,0.1,0.5,0.6,1.1,2015
Tim Duncan,C,38,SAS,77,2227,22.6,0.56,0.009,0.38,8.8,26.7,17.9,16.8,1.4,5.1,12.1,22.2,4.9,4.7,9.6,0.207,0.8,4.7,5.5,4.2,2015
Mike Dunleavy,SF,34,CHI,63,1838,11.6,0.573,0.547,0.181,1.7,12.7,7.3,9.7,1.1,0.8,10.4,14.2,2.4,1.7,4.1,0.108,0.6,-0.2,0.4,1.1,2015
Kevin Durant,SF,26,OKC,27,913,27.6,0.633,0.34,0.366,1.9,18.7,10.4,22.2,1.3,2.2,12.0,29.1,3.8,1.0,4.8,0.252,6.3,-0.2,6.1,1.9,2015
Cleanthony Early,SF,23,NYK,39,647,8.4,0.447,0.393,0.224,3.8,13.8,8.7,9.1,2.0,1.5,14.5,19.6,-0.8,0.4,-0.4,-0.03,-3.8,-1.3,-5.2,-0.5,2015
Wayne Ellington,SG,27,LAL,65,1675,11.6,0.504,0.394,0.104,2.0,12.3,6.9,10.2,1.0,0.1,7.2,18.5,1.1,0.1,1.2,0.034,-0.4,-2.6,-3.0,-0.4,2015
Monta Ellis,SG,29,DAL,80,2699,16.5,0.509,0.21,0.224,1.4,6.4,3.9,20.5,2.8,0.8,11.7,27.9,1.4,2.2,3.6,0.065,0.7,-0.7,-0.1,1.3,2015
James Ennis,SF,24,MIA,62,1051,11.5,0.541,0.385,0.381,6.0,14.0,10.1,7.2,1.3,1.4,11.9,14.6,1.2,0.8,1.9,0.088,-0.9,-0.6,-1.5,0.1,2015
Tyler Ennis,PG,20,TOT,33,411,7.3,0.411,0.299,0.049,1.9,7.7,4.8,27.3,2.2,1.0,22.2,20.6,-0.8,0.5,-0.3,-0.04,-5.2,-1.5,-6.7,-0.5,2015
Tyler Ennis,PG,20,PHO,8,58,12.0,0.503,0.286,0.095,1.9,11.4,6.6,37.5,0.0,2.6,26.8,22.6,0.0,0.0,0.0,-0.005,-4.0,-2.8,-6.8,-0.1,2015
Tyler Ennis,PG,20,MIL,25,353,6.6,0.395,0.301,0.041,2.0,7.1,4.5,25.6,2.6,0.7,21.4,20.3,-0.8,0.4,-0.3,-0.046,-5.3,-1.3,-6.6,-0.4,2015
Jeremy Evans,SF,27,UTA,38,266,20.5,0.636,0.086,0.5,11.3,19.4,15.4,7.9,2.2,3.6,6.6,13.1,0.9,0.4,1.3,0.241,1.5,2.0,3.5,0.4,2015
Reggie Evans,PF,34,SAC,47,764,11.7,0.49,0.015,0.708,14.9,29.0,22.2,6.1,1.4,0.5,20.0,13.0,0.4,0.8,1.2,0.074,-2.7,0.0,-2.7,-0.1,2015
Tyreke Evans,SG,25,NOP,79,2690,17.7,0.508,0.195,0.25,3.5,14.1,8.8,32.7,2.0,1.0,16.0,26.1,2.4,2.2,4.6,0.082,1.7,0.1,1.9,2.6,2015
Dante Exum,PG,19,UTA,82,1817,5.7,0.457,0.635,0.077,1.7,6.6,4.2,16.6,1.2,0.6,21.5,13.8,-1.1,1.0,-0.1,-0.003,-2.6,-1.3,-3.8,-0.8,2015
Festus Ezeli,C,25,GSW,46,504,16.2,0.58,0.0,0.561,13.3,19.7,16.6,2.5,0.7,6.2,15.6,17.7,0.8,0.9,1.7,0.159,-3.0,1.2,-1.8,0.0,2015
Kenneth Faried,PF,25,DEN,75,2086,18.4,0.548,0.011,0.391,12.1,22.9,17.3,7.1,1.5,2.1,12.0,20.3,3.5,2.1,5.6,0.13,-0.2,0.9,0.8,1.4,2015
Jordan Farmar,PG,28,LAC,36,529,9.9,0.513,0.614,0.07,1.7,7.1,4.5,18.0,1.9,0.8,16.4,16.6,0.2,0.4,0.6,0.053,-0.7,-1.3,-2.0,0.0,2015
Derrick Favors,PF,23,UTA,74,2280,21.8,0.558,0.007,0.362,10.0,20.7,15.4,9.4,1.4,4.3,10.2,23.8,5.0,3.3,8.3,0.175,0.8,1.7,2.4,2.6,2015
Raymond Felton,PG,30,DAL,29,281,12.4,0.48,0.321,0.142,0.8,9.4,5.1,21.9,2.0,1.2,13.8,20.7,0.0,0.2,0.2,0.039,-1.8,-1.3,-3.0,-0.1,2015
Landry Fields,SF,26,TOR,26,216,10.8,0.527,0.049,0.146,5.3,8.5,6.9,10.1,2.6,0.0,15.5,10.8,0.2,0.1,0.3,0.072,-1.5,0.1,-1.5,0.0,2015
Evan Fournier,SG,22,ORL,58,1661,12.4,0.546,0.391,0.256,1.9,8.7,5.2,11.5,1.2,0.1,11.4,19.7,1.5,0.6,2.1,0.059,0.2,-2.3,-2.1,-0.1,2015
Randy Foye,SG,31,DEN,50,1087,11.0,0.51,0.654,0.137,0.9,7.8,4.2,17.0,1.6,0.8,12.3,19.3,0.6,0.4,1.0,0.045,0.7,-1.8,-1.1,0.2,2015
Jamaal Franklin,SG,23,DEN,3,13,4.9,0.75,1.0,0.0,8.0,8.6,8.3,32.8,0.0,6.0,60.0,16.6,0.0,0.0,0.0,-0.063,-4.8,-0.3,-5.1,0.0,2015
Tim Frazier,PG,24,TOT,11,239,8.1,0.406,0.279,0.344,2.6,10.2,6.3,39.4,1.7,0.0,26.2,17.5,-0.3,0.2,-0.1,-0.017,-4.9,-2.4,-7.3,-0.3,2015
Tim Frazier,PG,24,PHI,6,171,5.9,0.343,0.256,0.349,2.4,10.0,6.0,40.4,1.8,0.0,26.6,17.2,-0.4,0.1,-0.3,-0.071,-6.6,-2.8,-9.3,-0.3,2015
Tim Frazier,PG,24,POR,5,68,13.7,0.557,0.333,0.333,3.2,10.8,7.1,36.7,1.5,0.0,25.3,18.2,0.1,0.1,0.2,0.119,-0.6,-1.5,-2.1,0.0,2015
Jimmer Fredette,PG,25,NOP,50,509,9.8,0.479,0.289,0.271,1.8,7.1,4.5,17.2,1.5,0.3,15.1,19.6,0.0,0.2,0.2,0.021,-2.6,-2.9,-5.5,-0.4,2015
Joel Freeland,C,27,POR,48,617,12.2,0.522,0.0,0.166,11.0,21.9,16.6,3.8,0.7,2.7,12.4,13.4,0.6,0.9,1.6,0.122,-3.0,1.2,-1.8,0.0,2015
Channing Frye,PF,31,ORL,75,1870,9.5,0.546,0.71,0.072,1.6,16.4,8.9,7.4,1.3,1.7,13.4,14.1,0.7,1.4,2.1,0.053,-0.9,0.0,-0.9,0.5,2015
Danilo Gallinari,SF,26,DEN,59,1426,16.8,0.563,0.53,0.336,2.3,14.7,8.3,9.4,1.6,1.1,8.0,21.5,3.0,1.0,3.9,0.132,2.3,-1.1,1.3,1.2,2015
Langston Galloway,PG,23,NYK,45,1457,12.3,0.489,0.344,0.153,2.9,12.5,7.5,17.6,1.9,0.7,10.1,19.2,0.7,0.6,1.3,0.043,0.0,-1.1,-1.1,0.3,2015
Francisco Garcia,SF,33,HOU,14,200,3.6,0.347,0.714,0.063,1.7,7.7,4.7,11.0,2.2,1.9,13.4,16.2,-0.4,0.2,-0.2,-0.044,-5.0,-0.2,-5.3,-0.2,2015
Kevin Garnett,PF,38,TOT,47,952,15.2,0.496,0.023,0.147,5.7,31.1,18.3,13.1,2.5,1.4,12.4,17.8,0.4,1.5,1.9,0.096,-2.6,2.4,-0.2,0.4,2015
Kevin Garnett,PF,38,BRK,42,854,14.8,0.486,0.022,0.149,6.1,31.3,18.7,13.0,2.5,1.2,13.3,18.1,0.2,1.4,1.6,0.089,-2.8,2.5,-0.4,0.3,2015
Kevin Garnett,PF,38,MIN,5,98,19.3,0.58,0.032,0.129,2.3,28.9,15.2,14.3,2.6,3.2,3.0,15.2,0.2,0.1,0.3,0.161,-0.2,1.7,1.4,0.1,2015
Marc Gasol,C,30,MEM,81,2687,21.7,0.558,0.016,0.41,4.9,21.8,13.4,19.7,1.4,4.0,12.2,24.6,5.5,4.7,10.2,0.182,1.3,3.5,4.8,4.6,2015
Pau Gasol,PF,34,CHI,78,2681,22.7,0.55,0.023,0.317,9.2,27.6,18.6,14.4,0.5,4.0,10.7,24.7,6.0,4.4,10.4,0.187,0.7,2.1,2.8,3.2,2015
Rudy Gay,SF,28,SAC,68,2408,19.7,0.556,0.197,0.352,4.8,13.7,9.4,19.0,1.5,1.3,12.4,27.0,4.8,1.3,6.1,0.122,2.8,-0.7,2.1,2.5,2015
Alonzo Gee,SF,27,TOT,54,662,13.0,0.548,0.188,0.414,5.9,9.5,7.7,5.8,2.7,0.8,13.0,16.7,0.6,0.6,1.2,0.086,-1.3,0.3,-1.0,0.2,2015
Alonzo Gee,SF,27,DEN,39,511,14.0,0.574,0.175,0.474,5.9,9.0,7.4,5.7,2.7,0.9,13.1,16.1,0.7,0.4,1.1,0.1,-0.7,0.3,-0.4,0.2,2015
Alonzo Gee,SF,27,POR,15,151,9.7,0.47,0.224,0.245,5.8,11.1,8.5,6.0,2.4,0.5,12.8,18.5,-0.1,0.2,0.1,0.039,-3.2,0.2,-3.0,0.0,2015
Paul George,SF,24,IND,6,91,13.0,0.492,0.449,0.224,4.9,21.7,13.4,11.8,2.8,0.9,18.2,32.8,-0.2,0.2,0.0,-0.008,-2.7,-0.7,-3.3,0.0,2015
Taj Gibson,PF,29,CHI,62,1692,16.1,0.545,0.0,0.364,10.7,14.6,12.7,6.9,1.1,3.2,11.6,17.6,2.7,2.1,4.8,0.137,-0.6,1.1,0.6,1.1,2015
Manu Ginobili,SG,37,SAS,70,1587,16.2,0.544,0.438,0.346,2.0,12.8,7.5,28.6,2.2,0.9,18.5,23.9,1.4,2.3,3.7,0.111,1.4,0.3,1.7,1.5,2015
Rudy Gobert,C,22,UTA,82,2158,21.6,0.627,0.005,0.639,14.3,27.2,20.7,8.2,1.6,7.0,16.9,14.0,5.0,4.3,9.3,0.206,0.7,5.1,5.8,4.3,2015
Drew Gooden,PF,33,WAS,51,864,11.9,0.469,0.214,0.159,9.6,19.3,14.5,8.6,1.2,0.8,8.7,17.0,0.5,1.2,1.7,0.094,-1.8,0.2,-1.6,0.1,2015
Archie Goodwin,SG,20,PHO,41,535,11.2,0.486,0.204,0.413,5.5,9.7,7.6,12.6,1.7,1.3,16.8,23.4,-0.2,0.4,0.2,0.014,-3.3,-1.2,-4.5,-0.3,2015
Aaron Gordon,PF,19,ORL,47,797,11.4,0.517,0.231,0.293,6.4,17.8,12.0,6.3,1.3,2.2,13.9,15.5,0.3,0.7,1.0,0.06,-2.8,0.0,-2.8,-0.2,2015
Ben Gordon,SG,31,ORL,56,790,10.6,0.538,0.329,0.227,0.8,8.3,4.5,10.3,0.9,0.1,14.5,21.8,0.1,0.2,0.3,0.015,-2.5,-3.6,-6.1,-0.8,2015
Drew Gordon,PF,24,PHI,9,71,3.7,0.428,0.158,0.105,10.2,17.7,13.7,4.8,0.7,0.0,28.7,17.1,-0.2,0.1,-0.1,-0.093,-9.0,-2.3,-11.3,-0.2,2015
Eric Gordon,SG,26,NOP,61,2018,12.7,0.544,0.454,0.192,1.6,7.4,4.5,17.6,1.3,0.5,14.0,19.8,2.2,0.7,2.9,0.069,1.4,-2.0,-0.6,0.7,2015
Marcin Gortat,C,30,WAS,82,2453,18.2,0.587,0.004,0.226,8.5,24.1,16.5,6.5,1.0,3.6,10.5,17.6,4.4,4.2,8.6,0.168,-0.4,2.3,1.8,2.4,2015
Danny Granger,SF,31,MIA,30,613,8.6,0.527,0.519,0.228,4.0,11.5,7.8,4.4,1.1,0.8,11.9,15.5,0.2,0.3,0.6,0.046,-1.5,-1.8,-3.2,-0.2,2015
Jerami Grant,SF,20,PHI,65,1377,8.7,0.47,0.443,0.548,3.7,12.3,7.8,9.4,1.5,4.0,16.3,16.5,-0.9,1.4,0.5,0.019,-4.3,1.0,-3.3,-0.5,2015
Danny Green,SG,27,SAS,81,2312,16.5,0.596,0.619,0.172,2.7,13.9,8.4,10.3,2.2,2.8,10.5,17.5,4.0,3.9,7.8,0.163,2.8,2.2,5.0,4.1,2015
Draymond Green,PF,24,GSW,79,2490,16.4,0.54,0.43,0.261,5.1,22.4,14.0,16.1,2.4,2.9,13.5,17.2,3.3,5.2,8.5,0.163,1.0,4.0,5.0,4.4,2015
Erick Green,PG,23,DEN,43,410,8.9,0.436,0.29,0.074,1.8,6.6,4.1,15.1,1.5,0.0,7.7,19.1,-0.1,0.1,0.0,0.0,-2.7,-2.7,-5.4,-0.3,2015
Gerald Green,SG,29,PHO,74,1446,15.4,0.532,0.497,0.154,2.5,11.7,7.0,10.9,1.4,0.6,11.1,28.4,1.0,1.0,1.9,0.065,0.8,-3.3,-2.4,-0.2,2015
JaMychal Green,PF,24,TOT,24,164,14.9,0.603,0.128,0.213,13.3,18.0,15.7,4.0,1.6,2.4,21.4,18.3,0.1,0.3,0.4,0.119,-2.0,-0.1,-2.1,0.0,2015
JaMychal Green,PF,24,SAS,4,25,9.9,0.571,0.286,0.0,13.9,13.4,13.6,0.0,0.0,6.0,22.2,16.4,0.0,0.0,0.0,0.071,-4.3,-1.9,-6.2,0.0,2015
JaMychal Green,PF,24,MEM,20,139,15.8,0.608,0.1,0.25,13.2,18.8,16.0,4.7,1.9,1.8,21.3,18.6,0.1,0.2,0.4,0.127,-1.5,0.2,-1.3,0.0,2015
Jeff Green,SF,28,TOT,78,2454,14.4,0.534,0.302,0.297,2.9,12.1,7.5,8.8,1.1,1.1,9.0,21.9,2.7,2.4,5.2,0.101,0.1,-0.8,-0.7,0.8,2015
Jeff Green,SF,28,BOS,33,1093,14.6,0.539,0.324,0.303,2.1,12.2,7.1,7.9,1.2,0.9,9.4,23.8,1.0,1.0,2.0,0.089,-0.1,-1.4,-1.6,0.1,2015
Jeff Green,SF,28,MEM,45,1361,14.2,0.53,0.28,0.291,3.6,12.0,7.8,9.5,1.0,1.3,8.6,20.5,1.7,1.5,3.1,0.111,0.3,-0.3,0.0,0.7,2015
Willie Green,SG,33,ORL,52,951,7.9,0.477,0.395,0.111,1.6,7.9,4.7,10.9,1.4,0.4,13.0,17.6,-0.4,0.4,-0.1,-0.003,-2.8,-2.1,-4.9,-0.7,2015
Blake Griffin,PF,25,LAC,67,2356,22.8,0.551,0.022,0.373,6.1,17.9,12.1,26.2,1.4,1.2,10.2,28.4,6.6,2.4,9.0,0.183,3.1,1.0,4.1,3.6,2015
Jorge Gutierrez,PG,26,TOT,20,175,11.0,0.567,0.073,0.317,3.3,12.9,8.1,19.6,1.8,0.0,20.4,15.2,0.1,0.2,0.3,0.088,-2.5,-0.6,-3.1,0.0,2015
Jorge Gutierrez,PG,26,BRK,10,44,10.9,0.522,0.071,0.214,0.0,17.8,8.9,26.0,1.2,0.0,16.4,19.0,0.0,0.0,0.1,0.059,-3.0,-1.7,-4.6,0.0,2015
Jorge Gutierrez,PG,26,MIL,10,131,11.1,0.589,0.074,0.37,4.4,11.3,7.9,17.4,1.9,0.0,22.3,13.9,0.1,0.2,0.3,0.098,-2.3,-0.3,-2.6,0.0,2015
P.J. Hairston,SG,22,CHO,45,687,9.0,0.446,0.606,0.134,3.4,11.5,7.4,5.1,1.6,1.5,7.2,20.4,-0.5,0.8,0.3,0.022,-2.2,-1.3,-3.5,-0.3,2015
Jordan Hamilton,SF,24,LAC,14,122,8.3,0.543,0.6,0.0,1.9,12.7,7.4,8.2,0.8,0.0,10.3,14.4,0.1,0.1,0.1,0.059,-1.1,-2.1,-3.2,0.0,2015
Justin Hamilton,C,24,TOT,41,712,14.6,0.551,0.174,0.264,9.3,12.7,11.0,8.1,2.0,3.4,11.6,14.2,1.0,0.5,1.5,0.102,-0.1,0.9,0.7,0.5,2015
Justin Hamilton,C,24,MIA,24,289,9.7,0.485,0.292,0.108,10.2,9.8,10.0,6.5,1.5,1.5,10.5,12.4,0.2,0.2,0.4,0.069,-1.2,-0.4,-1.6,0.0,2015
Justin Hamilton,C,24,MIN,17,423,18.0,0.586,0.106,0.354,8.7,14.8,11.6,9.2,2.3,4.6,12.1,15.5,0.8,0.3,1.1,0.125,0.6,1.7,2.3,0.5,2015
Tyler Hansbrough,PF,29,TOR,74,1058,13.3,0.597,0.042,0.842,11.6,17.3,14.4,2.8,1.5,1.1,8.1,10.5,2.6,0.9,3.4,0.156,0.1,-0.5,-0.5,0.4,2015
Tim Hardaway,SG,22,NYK,70,1681,12.1,0.512,0.494,0.218,0.8,10.2,5.4,13.5,0.6,0.7,9.5,23.8,0.8,0.0,0.8,0.023,0.1,-4.2,-4.1,-0.9,2015
James Harden,SG,25,HOU,81,2981,26.7,0.605,0.378,0.561,2.8,14.2,8.5,34.6,2.6,1.6,14.9,31.3,12.2,4.2,16.4,0.265,7.4,1.0,8.4,7.8,2015
Maurice Harkless,SF,21,ORL,45,674,8.4,0.449,0.354,0.259,6.3,11.6,8.9,5.4,2.4,1.1,13.3,13.7,-0.3,0.6,0.3,0.021,-3.1,0.2,-2.9,-0.1,2015
Devin Harris,PG,31,DAL,76,1685,14.8,0.559,0.508,0.309,0.8,8.0,4.4,20.4,2.3,0.7,12.5,18.0,2.9,1.3,4.2,0.12,1.9,-0.8,1.2,1.3,2015
Gary Harris,SG,20,DEN,55,719,4.9,0.395,0.475,0.217,3.0,6.7,4.8,5.9,2.7,0.8,13.8,16.6,-1.2,0.5,-0.7,-0.046,-4.2,-0.1,-4.3,-0.4,2015
Joe Harris,SG,23,CLE,51,493,5.6,0.537,0.7,0.125,1.7,7.8,4.8,7.7,0.7,0.3,17.6,14.1,0.0,0.2,0.2,0.018,-2.0,-2.5,-4.5,-0.3,2015
Tobias Harris,SF,22,ORL,68,2369,16.7,0.551,0.252,0.258,3.4,17.3,10.3,8.8,1.5,1.2,9.8,22.5,3.0,1.8,4.8,0.098,0.4,-0.7,-0.3,1.0,2015
Udonis Haslem,PF,34,MIA,62,995,10.6,0.488,0.042,0.268,8.8,22.1,15.6,7.4,1.1,1.1,13.3,14.6,0.4,1.0,1.4,0.066,-3.3,-0.1,-3.4,-0.4,2015
Spencer Hawes,PF,26,LAC,73,1274,9.8,0.478,0.424,0.164,2.7,19.7,11.4,10.0,1.0,3.4,12.1,17.9,-0.3,1.5,1.2,0.044,-2.9,1.0,-1.9,0.0,2015
Chuck Hayes,C,31,TOR,29,255,10.4,0.492,0.0,0.239,8.1,14.9,11.5,11.3,2.0,1.3,13.6,10.4,0.3,0.2,0.5,0.091,-1.5,1.1,-0.4,0.1,2015
Gordon Hayward,SF,24,UTA,76,2618,20.2,0.567,0.304,0.425,2.4,14.0,8.2,21.7,2.2,0.9,13.8,26.2,5.8,2.9,8.7,0.159,3.3,0.1,3.4,3.6,2015
Brendan Haywood,C,35,CLE,22,119,9.1,0.49,0.0,0.433,5.9,21.9,14.0,2.5,0.9,6.6,21.9,17.3,-0.2,0.2,0.0,0.008,-7.9,1.3,-6.6,-0.1,2015
Gerald Henderson,SG,27,CHO,80,2315,13.2,0.514,0.161,0.256,1.7,11.6,6.5,15.6,1.1,0.7,10.5,20.7,1.3,2.3,3.6,0.074,-1.2,-0.4,-1.5,0.3,2015
Xavier Henry,SF,23,LAL,9,86,4.9,0.424,0.0,1.846,2.5,2.7,2.6,4.8,1.8,0.0,11.3,13.7,-0.1,0.0,-0.1,-0.03,-5.5,-2.4,-7.9,-0.1,2015
John Henson,C,24,MIL,67,1228,18.0,0.578,0.0,0.396,11.7,17.4,14.5,7.8,1.2,9.3,17.6,18.1,1.3,2.4,3.6,0.142,-1.9,4.6,2.7,1.5,2015
Roy Hibbert,C,28,IND,76,1926,15.4,0.501,0.003,0.287,9.0,21.9,15.5,7.4,0.5,5.1,11.8,21.3,1.0,3.2,4.2,0.105,-3.1,2.1,-1.0,0.5,2015
J.J. Hickson,C,26,DEN,73,1411,14.3,0.504,0.004,0.438,11.1,24.0,17.3,6.5,1.3,1.9,14.9,19.7,0.5,1.4,1.8,0.062,-3.1,0.4,-2.7,-0.3,2015
Nene Hilario,PF,32,WAS,67,1693,14.3,0.534,0.008,0.336,5.7,17.0,11.5,12.0,2.0,1.0,15.2,21.8,0.5,2.5,3.0,0.086,-1.9,1.3,-0.6,0.6,2015
George Hill,PG,28,IND,43,1267,21.5,0.579,0.361,0.267,2.2,13.3,7.8,31.4,1.8,0.9,10.3,23.8,3.7,1.6,5.4,0.203,5.4,0.2,5.6,2.4,2015
Jordan Hill,C,27,LAL,70,1874,16.2,0.494,0.014,0.216,9.9,23.4,16.4,9.5,0.9,2.3,11.1,22.7,1.1,1.1,2.2,0.055,-2.0,-0.6,-2.6,-0.3,2015
Solomon Hill,SF,23,IND,82,2381,10.2,0.507,0.328,0.304,3.3,11.2,7.3,11.9,1.4,0.6,13.8,15.9,0.9,2.6,3.5,0.072,-1.1,0.8,-0.3,1.0,2015
Kirk Hinrich,SG,34,CHI,66,1610,6.8,0.468,0.441,0.131,1.4,6.6,4.1,13.8,1.5,0.6,15.3,13.3,-0.3,1.3,1.0,0.03,-2.3,-0.6,-2.8,-0.3,2015
Jrue Holiday,PG,24,NOP,40,1303,18.8,0.522,0.253,0.142,2.8,9.0,5.9,34.9,2.5,1.3,13.8,23.1,2.3,1.1,3.4,0.124,3.0,-0.7,2.3,1.4,2015
Justin Holiday,SG,25,GSW,59,657,12.1,0.498,0.464,0.191,2.0,9.7,6.0,10.1,3.0,1.4,10.2,18.8,0.2,1.0,1.3,0.092,-1.4,0.5,-1.0,0.2,2015
Ryan Hollins,C,30,SAC,46,441,13.1,0.648,0.0,0.659,9.6,16.6,13.2,5.0,0.7,3.4,19.1,13.1,0.7,0.3,1.0,0.104,-1.4,0.0,-1.4,0.1,2015
Rodney Hood,SG,22,UTA,50,1064,12.3,0.529,0.455,0.214,1.0,11.7,6.4,13.2,1.5,0.9,9.9,19.6,1.3,0.9,2.2,0.098,0.2,-1.3,-1.1,0.2,2015
Al Horford,C,28,ATL,76,2318,21.4,0.563,0.037,0.146,6.7,19.8,13.4,18.6,1.5,3.5,8.9,22.2,5.1,3.6,8.7,0.179,1.3,2.5,3.8,3.4,2015
Dwight Howard,C,29,HOU,41,1223,19.2,0.596,0.005,0.641,10.0,28.9,19.5,7.3,1.1,3.4,17.5,23.3,1.4,2.2,3.6,0.14,-2.4,1.2,-1.2,0.3,2015
Lester Hudson,SG,30,LAC,5,56,16.0,0.571,0.429,0.286,2.1,13.8,8.0,12.6,5.4,1.5,16.0,15.1,0.1,0.1,0.2,0.141,0.0,3.3,3.3,0.1,2015
Robbie Hummel,SF,25,MIN,45,742,9.7,0.536,0.297,0.169,4.6,16.4,10.3,5.6,1.1,1.0,8.9,12.1,0.7,0.1,0.8,0.05,-1.8,-1.6,-3.5,-0.3,2015
Kris Humphries,PF,29,WAS,64,1345,15.4,0.512,0.016,0.262,10.1,24.4,17.4,6.7,1.3,1.5,8.5,18.3,1.6,2.1,3.8,0.134,-2.0,0.7,-1.3,0.2,2015
Serge Ibaka,PF,25,OKC,64,2116,16.6,0.549,0.261,0.14,7.0,18.1,12.6,4.2,0.7,5.8,10.4,18.9,2.9,2.7,5.6,0.127,-0.5,1.3,0.8,1.5,2015
Andre Iguodala,SF,31,GSW,77,2069,12.3,0.553,0.427,0.23,2.4,10.8,6.7,14.6,2.1,0.9,13.9,13.3,2.3,2.8,5.1,0.117,0.1,1.5,1.6,1.9,2015
Ersan Ilyasova,PF,27,MIL,58,1319,16.8,0.554,0.341,0.192,7.0,17.0,12.0,7.4,1.4,1.2,6.9,22.1,2.3,1.7,4.0,0.146,1.2,-1.4,-0.2,0.6,2015
Joe Ingles,SF,27,UTA,79,1673,9.6,0.533,0.571,0.113,1.5,10.5,6.0,16.8,2.3,0.5,20.9,12.9,0.5,1.6,2.2,0.062,-1.1,0.3,-0.8,0.5,2015
Kyrie Irving,PG,22,CLE,75,2730,21.5,0.583,0.306,0.296,2.3,7.5,5.0,25.0,2.2,0.6,11.8,26.2,8.4,2.0,10.4,0.183,4.7,-1.4,3.3,3.7,2015
Jarrett Jack,PG,31,BRK,80,2241,14.6,0.522,0.179,0.278,1.0,11.3,6.1,27.3,1.7,0.5,17.2,22.6,1.1,1.4,2.6,0.055,-0.5,-1.0,-1.5,0.3,2015
Reggie Jackson,PG,24,TOT,77,2268,17.2,0.511,0.242,0.219,2.6,12.9,7.8,34.8,1.4,0.3,14.6,24.6,3.3,1.7,4.9,0.104,1.9,-1.2,0.8,1.6,2015
Reggie Jackson,PG,24,OKC,50,1398,15.6,0.511,0.274,0.2,2.2,13.0,7.7,24.5,1.5,0.3,12.7,22.1,1.8,1.1,2.9,0.101,0.7,-1.1,-0.4,0.6,2015
Reggie Jackson,PG,24,DET,27,870,19.8,0.511,0.198,0.245,3.4,12.7,7.9,51.2,1.2,0.4,17.0,28.6,1.5,0.5,2.0,0.11,3.9,-1.2,2.6,1.0,2015
Bernard James,C,29,DAL,16,158,16.0,0.593,0.0,0.852,12.5,14.6,13.5,3.4,0.6,7.7,13.9,12.2,0.4,0.2,0.5,0.165,-1.3,2.9,1.6,0.1,2015
